episode_id,gsis_id,full_name,position,team,season,start_week,end_week,games_missed,ir_games,starts_on_ir,injury,carried_over,parts,n_base,base_share,base_ppg,return_key,games_to_normal,share_ratio_first4,ppg_after_first4,r1,r2,r3,r4,r5,r6,r7,r8,returned,ppg_ratio_first4
2926,00-0035860,Tony Jones,RB,NO,2021,5,10,5,5,true,Unlabeled (IR),false,1,4,0.227,3.125,202111,1,0.934,1.850,0.659,1.626,1.275,0.176,0.703,0.835,0.088,2.198,true,0.592
2927,00-0035864,Kendall Hinton,WR,DEN,2022,15,16,2,0,false,Hamstring,false,1,8,0.552,5.843,202217,,0.851,0.000,0.851,,,,,,,,true,0.000
2928,00-0035864,Kendall Hinton,WR,DEN,2022,18,18,1,0,false,Chest,true,1,8,0.589,6.257,,,,,,,,,,,,,false,
2929,00-0035876,Andre Baccellia,WR,ARI,2025,16,18,3,3,true,Unlabeled (IR),true,1,8,0.243,0.933,,,,,,,,,,,,,false,
2934,00-0035924,Jonathan Ward,RB,ARI,2021,9,13,4,1,false,Concussion,false,1,4,0.045,3.167,202114,0,2.389,2.133,0.889,3.333,3.111,2.222,1.556,1.778,1.556,0.889,true,0.674
2935,00-0035924,Jonathan Ward,RB,ARI,2022,6,11,6,6,true,Unlabeled (IR),false,1,8,0.073,2.767,202217,0,0.690,2.600,1.103,0.966,0.552,0.138,0.690,0.690,0.690,1.241,true,0.940
2936,00-0035934,Trishton Jackson,WR,ARI,2025,1,3,3,3,true,Unlabeled (IR),false,1,7,0.171,2.450,,,,,,,,,,,,,false,
2939,00-0035956,Giovanni Ricci,TE,CAR,2021,7,7,1,0,false,Concussion,false,1,5,0.178,0.000,202108,2,1.250,0.000,1.236,0.787,2.079,0.899,0.393,0.281,0.393,0.506,true,
2940,00-0035956,Giovanni Ricci,TE,CAR,2023,6,18,12,11,false,Shoulder,true,1,8,0.058,1.650,202515,0,5.101,0.000,3.304,3.304,8.696,,,,,,true,0.000
2942,00-0035973,Patrick Taylor,RB,SF,2025,1,18,17,17,true,Unlabeled (IR),true,1,8,0.270,3.283,,,,,,,,,,,,,false,
2944,00-0035976,Dan Chisena,WR,MIN,2021,15,15,1,1,true,Unlabeled (IR),false,1,3,0.037,0.000,202116,4,0.545,1.600,0.545,0.273,0.545,0.818,2.182,1.636,1.636,1.091,true,
2947,00-0035993,Tyler Huntley,QB,BAL,2021,16,16,1,1,true,Illness,false,1,6,0.413,5.253,202117,0,1.736,11.233,2.419,2.419,0.024,2.081,1.500,2.419,2.419,2.419,true,2.138
2948,00-0035993,Tyler Huntley,QB,MIA,2024,8,12,5,5,true,Right Shoulder,false,1,8,0.552,6.690,202417,0,1.502,14.060,1.810,1.810,0.579,1.810,0.217,0.959,1.810,,true,2.102
2950,00-0036005,Noah Togiai,TE,IND,2020,13,16,4,4,true,Knee,false,1,3,0.273,0.000,202118,,0.530,0.000,1.171,0.512,0.037,0.402,,,,,true,
2952,00-0036008,Hunter Bryant,TE,DET,2021,1,18,17,17,true,Unlabeled (IR),true,1,4,0.065,2.700,,,,,,,,,,,,,false,
2954,00-0036020,Salvon Ahmed,RB,MIA,2023,12,18,24,24,true,Rib,true,2,8,0.234,4.500,,,,,,,,,,,,,false,
2957,00-0036032,Sean McKeon,TE,DAL,2021,1,8,7,7,true,Unlabeled (IR),false,1,8,0.089,,202109,0,2.676,3.175,2.141,5.296,1.465,1.803,3.042,0.901,2.592,0.901,true,
2958,00-0036032,Sean McKeon,TE,DAL,2023,14,18,5,5,true,Unlabeled (IR),true,1,8,0.175,0.000,202518,,0.686,,0.686,,,,,,,,true,
2960,00-0036040,Juwan Johnson,TE,NO,2021,16,16,1,1,true,Unlabeled (IR),false,1,8,0.256,3.371,202117,2,2.088,5.800,1.834,0.585,2.888,3.044,2.654,1.873,2.224,3.044,true,1.720
2961,00-0036040,Juwan Johnson,TE,NO,2022,13,13,1,0,false,Ankle,false,1,8,0.667,10.200,202215,2,0.884,9.725,0.764,0.749,1.004,1.019,1.124,1.213,1.049,0.914,true,0.953
2962,00-0036040,Juwan Johnson,TE,NO,2023,5,7,3,0,false,Calf,false,1,8,0.627,7.812,202308,0,1.139,6.275,0.972,1.195,1.211,1.179,0.908,0.637,0.701,1.147,true,0.803
2965,00-0036069,Scottie Phillips,RB,HOU,2021,11,1,9,9,true,Unlabeled (IR),false,2,4,0.100,3.300,,,,,,,,,,,,,false,
2970,00-0036096,J.J. Taylor,RB,NE,2021,13,15,2,2,true,Unlabeled (IR),false,1,8,0.155,3.213,202209,0,1.145,2.275,1.742,0.968,1.355,0.516,0.065,,,,true,0.708
2971,00-0036100,Isaiah Zuber,WR,LV,2023,1,1,1,1,true,Unlabeled (IR),false,1,3,0.100,1.567,,,,,,,,,,,,,false,
2976,00-0036139,Rico Dowdle,RB,DAL,2021,1,18,17,17,true,Unlabeled (IR),true,1,3,0.060,0.800,202202,3,1.083,1.200,0.333,0.500,0.833,2.667,3.500,2.333,1.500,3.333,true,1.500
2977,00-0036139,Rico Dowdle,RB,DAL,2022,6,18,12,12,true,Ankle,true,1,6,0.040,0.480,202301,0,3.750,6.000,4.000,5.250,3.500,2.250,5.000,4.000,8.750,4.750,true,12.500
2978,00-0036139,Rico Dowdle,RB,DAL,2023,17,17,1,0,false,Ankle,false,1,8,0.256,6.425,202318,0,1.649,8.925,1.405,1.717,1.678,1.795,1.756,1.951,1.093,2.771,true,1.389
2980,00-0036142,Isaiah Wright,WR,WAS,2020,7,7,1,0,false,Shoulder,false,1,3,0.683,5.067,202009,,0.417,6.533,0.439,0.483,0.380,0.366,0.585,0.395,0.410,0.263,true,1.289
2981,00-0036145,Lawrence Cager,TE,NYG,2023,17,18,2,2,true,Groin,true,1,8,0.200,2.925,202516,,0.100,,0.100,,,,,,,,true,
2983,00-0036158,J.K. Dobbins,RB,BAL,2020,12,12,1,1,true,Unlabeled (IR),false,1,8,0.434,6.575,202013,0,1.176,13.800,0.876,1.429,1.222,1.176,0.991,1.037,1.153,0.922,true,2.099
2984,00-0036158,J.K. Dobbins,RB,BAL,2021,1,18,17,17,true,Unlabeled (IR),true,1,8,0.541,11.837,202203,7,0.748,8.550,0.831,0.924,0.739,0.499,0.794,0.702,0.776,0.924,true,0.722
2985,00-0036158,J.K. Dobbins,RB,BAL,2022,7,13,6,6,true,Knee,false,1,8,0.478,14.488,202214,2,0.906,11.750,0.901,0.796,0.880,1.047,0.984,1.215,0.963,1.361,true,0.811
2986,00-0036158,J.K. Dobbins,RB,BAL,2023,2,18,16,16,true,Unlabeled (IR),true,1,8,0.419,10.150,202401,0,1.433,15.150,1.385,1.099,1.552,1.696,1.743,1.624,1.958,1.767,true,1.493
2987,00-0036158,J.K. Dobbins,RB,LAC,2024,13,16,4,4,true,Knee,false,1,8,0.715,14.263,202417,,0.755,14.025,0.741,0.909,0.741,0.629,0.937,0.615,0.741,0.699,true,0.983
2988,00-0036158,J.K. Dobbins,RB,DEN,2025,11,18,7,7,true,Foot,true,1,8,0.507,11.463,202601,,0.847,3.600,0.847,,,,,,,,true,0.314
2991,00-0036173,Tommy Hudson,TE,TEN,2021,14,4,9,9,true,Ankle,false,2,3,0.243,2.033,,,,,,,,,,,,,false,
2992,00-0036182,Nick Westbrook-Ikhine,WR,TEN,2023,16,18,3,3,true,Hand,true,1,8,0.677,5.175,202401,6,0.310,0.000,0.280,0.221,0.354,0.384,0.325,0.694,1.358,1.432,true,0.000
2993,00-0036183,Kristian Wilkerson,WR,NE,2022,1,18,17,17,true,Unlabeled (IR),true,1,3,0.043,,202301,0,9.288,9.800,5.077,16.846,9.923,5.308,,,,,true,
2994,00-0036187,Reggie Gilliam,RB,BUF,2020,16,17,2,0,false,Knee,true,1,8,0.109,1.250,202101,1,1.448,0.700,0.184,2.023,1.287,2.299,3.586,0.460,0.460,3.494,true,0.560
2995,00-0036187,Reggie Gilliam,RB,BUF,2022,14,14,1,0,false,Ankle,false,1,8,0.156,1.600,202215,1,0.880,1.100,0.576,1.472,1.088,0.384,0.768,0.960,1.088,0.768,true,0.688
2996,00-0036187,Reggie Gilliam,RB,BUF,2024,9,9,1,0,false,Hip,false,1,8,0.081,0.000,202411,0,1.785,0.000,1.477,2.954,0.615,2.092,3.815,2.585,5.169,1.723,true,
2997,00-0036194,Devin Asiasi,TE,NE,2020,9,13,5,5,true,Unlabeled (IR),false,1,4,0.208,,202014,0,2.843,2.975,1.880,2.361,4.530,2.602,0.867,1.687,1.205,0.096,true,
2998,00-0036194,Devin Asiasi,TE,CIN,2022,1,1,1,0,false,Quadricep,false,1,8,0.431,2.975,202203,,0.377,0.000,0.812,0.580,0.046,0.070,0.046,0.719,0.325,0.464,true,0.000
2999,00-0036196,Gabe Davis,WR,BUF,2021,16,16,1,1,true,Unlabeled (IR),false,1,8,0.431,8.575,202117,0,2.157,9.850,2.017,2.110,2.272,2.226,2.272,1.948,2.157,2.041,true,1.149
3000,00-0036196,Gabe Davis,WR,JAX,2024,13,18,6,6,true,Unlabeled (IR),true,1,8,0.710,5.425,202511,,0.746,3.950,0.577,0.775,0.817,0.817,0.535,1.310,,,true,0.728
3001,00-0036212,Tua Tagovailoa,QB,MIA,2021,3,5,3,3,true,Ribs,false,1,8,0.921,15.518,202106,0,0.936,18.855,1.075,1.085,1.085,0.499,1.085,1.085,1.085,1.042,true,1.215
3002,00-0036212,Tua Tagovailoa,QB,MIA,2022,5,6,2,0,false,Concussion,false,1,8,0.976,15.397,202207,0,0.999,23.150,1.024,1.024,1.024,0.922,0.738,1.004,1.024,1.024,true,1.503
3003,00-0036212,Tua Tagovailoa,QB,MIA,2022,17,18,2,0,false,Concussion,true,1,8,0.950,19.127,202301,0,0.997,20.435,1.053,1.053,0.832,1.053,1.053,0.884,1.053,1.053,true,1.068
3004,00-0036212,Tua Tagovailoa,QB,MIA,2024,3,7,4,4,true,Unlabeled (IR),false,1,8,0.948,13.215,202408,0,1.055,15.975,1.055,1.055,1.055,1.055,1.024,1.055,1.055,1.055,true,1.209
3005,00-0036212,Tua Tagovailoa,QB,ATL,2026,1,1,1,0,false,Oblique,false,1,8,0.944,8.670,,,,,,,,,,,,,false,
3006,00-0036219,Marquez Callaway,WR,NO,2020,8,8,1,0,false,Ankle,false,1,4,0.285,5.000,202009,4,0.579,0.775,0.807,0.351,0.456,0.702,1.965,2.561,2.947,2.561,true,0.155
3007,00-0036219,Marquez Callaway,WR,NO,2020,13,15,3,3,true,Knee,false,1,8,0.291,4.767,202016,0,2.455,4.725,1.923,2.506,2.884,2.506,2.094,2.815,2.815,3.159,true,0.991
3008,00-0036223,Jonathan Taylor,RB,IND,2020,12,12,1,1,true,Not Injury Related,false,1,8,0.448,11.525,202013,0,1.291,22.975,1.073,1.251,1.542,1.296,1.832,1.229,1.006,1.073,true,1.993
3009,00-0036223,Jonathan Taylor,RB,IND,2022,5,5,1,0,false,Ankle,false,1,8,0.801,16.988,202207,1,0.914,15.450,0.686,0.861,1.173,0.936,1.148,1.023,0.037,0.187,true,0.909
3010,00-0036223,Jonathan Taylor,RB,IND,2022,9,9,1,0,false,Ankle,false,1,8,0.763,13.425,202210,0,1.125,18.200,1.233,0.984,1.207,1.075,0.039,0.197,0.551,0.656,true,1.356
3011,00-0036223,Jonathan Taylor,RB,IND,2022,16,4,7,7,true,Unlabeled (IR),false,2,8,0.789,13.662,202305,4,0.532,11.900,0.190,0.532,0.634,0.773,0.938,1.116,0.735,0.748,true,0.871
3012,00-0036223,Jonathan Taylor,RB,IND,2023,13,15,3,0,false,Thumb,false,1,8,0.519,11.950,202316,0,1.422,16.525,1.137,1.214,1.484,1.851,1.002,1.696,1.407,1.561,true,1.383
3013,00-0036223,Jonathan Taylor,RB,IND,2024,5,7,3,0,false,Ankle,false,1,8,0.726,17.963,202408,0,1.122,12.200,1.115,0.991,1.143,1.239,1.322,1.225,0.936,1.046,true,0.679
3015,00-0036225,Dalton Keene,TE,NE,2021,1,18,17,17,true,Unlabeled (IR),true,1,5,0.384,1.500,202310,,0.286,,0.286,,,,,,,,true,
3016,00-0036225,Dalton Keene,TE,HOU,2024,1,18,17,17,true,Unlabeled (IR),true,1,6,0.397,1.533,,,,,,,,,,,,,false,
3018,00-0036232,Harrison Bryant,TE,CLE,2020,17,17,1,1,true,Unlabeled (IR),true,1,8,0.623,6.820,202101,,0.647,3.225,0.514,0.819,0.659,0.594,0.691,0.466,0.675,0.627,true,0.473
3019,00-0036232,Harrison Bryant,TE,CLE,2021,14,14,1,0,false,Ankle,false,1,8,0.404,2.500,202115,3,0.904,6.300,0.966,0.693,0.669,1.288,1.189,1.139,1.164,1.659,true,2.520
3020,00-0036232,Harrison Bryant,TE,LV,2024,11,11,1,0,false,Ankle,false,1,8,0.371,2.680,202414,,0.337,,0.566,0.269,0.189,0.323,0.593,1.051,0.727,0.377,true,
3021,00-0036232,Harrison Bryant,TE,HOU,2025,11,14,4,4,true,Neck,false,1,8,0.261,0.540,202515,,0.431,,0.230,0.344,0.230,0.919,,,,,true,
3022,00-0036233,Donovan Peoples-Jones,WR,CLE,2021,8,8,1,0,false,Groin,false,1,8,0.616,6.100,202109,0,1.266,9.050,0.974,1.379,1.217,1.493,1.509,1.412,1.460,1.298,true,1.484
3023,00-0036244,Colby Parkinson,TE,SEA,2021,1,3,3,3,true,Unlabeled (IR),false,1,5,0.126,3.600,202104,0,2.679,1.100,5.397,4.286,0.476,0.556,1.111,0.635,0.794,1.032,true,0.306
3024,00-0036245,Malcolm Perry,RB,NE,2021,1,11,11,11,true,Foot,false,1,8,0.292,1.900,,,,,,,,,,,,,false,
3026,00-0036250,Tyler Davis,TE,GB,2023,1,18,34,34,true,Unlabeled (IR),true,2,8,0.124,0.000,,,,,,,,,,,,,false,
3028,00-0036251,Zack Moss,RB,IND,2023,17,17,1,0,false,Forearm,false,1,8,0.494,8.575,202318,1,1.205,10.875,0.344,1.316,1.620,1.539,1.215,1.357,0.911,0.992,true,1.268
3029,00-0036251,Zack Moss,RB,CIN,2024,10,18,8,8,true,Neck,true,1,8,0.574,9.625,,,,,,,,,,,,,false,
3031,00-0036252,Michael Pittman,WR,IND,2024,10,10,1,0,false,Back,false,1,8,0.875,9.525,202411,0,1.000,11.050,0.994,0.857,1.051,1.097,1.120,1.074,1.040,0.937,true,1.160
3032,00-0036254,Collin Johnson,WR,JAX,2020,16,17,2,1,false,Hamstring,true,1,8,0.306,8.340,202103,2,1.290,3.550,1.600,0.261,1.437,1.861,0.947,1.306,1.241,0.392,true,0.426
3033,00-0036254,Collin Johnson,WR,NYG,2021,16,17,2,0,false,Hamstring,false,1,8,0.329,1.760,202118,,0.563,2.100,0.213,0.578,0.456,1.004,0.030,0.061,0.091,0.274,true,1.193
3034,00-0036254,Collin Johnson,WR,NYG,2022,1,18,17,17,true,Unlabeled (IR),true,1,8,0.287,2.280,202316,,0.591,2.100,0.661,0.522,1.148,0.035,0.070,0.104,0.313,0.557,true,0.921
3036,00-0036255,Denzel Mims,WR,NYJ,2020,14,14,1,0,false,Not Injury Related,false,1,5,0.912,9.080,202015,0,0.587,3.075,0.976,0.998,0.318,0.055,0.175,0.154,0.340,0.768,true,0.339
3037,00-0036255,Denzel Mims,WR,NYJ,2021,10,12,3,3,true,Unlabeled (IR),false,1,8,0.431,3.457,202113,2,0.951,0.350,0.835,0.765,0.928,1.275,1.762,0.951,1.739,1.925,true,0.101
3038,00-0036255,Denzel Mims,WR,NYJ,2022,16,16,1,0,false,Concussion,false,1,8,0.602,3.413,202217,,0.207,0.000,0.266,0.149,,,,,,,true,0.000
3039,00-0036259,Jauan Jennings,WR,SF,2023,16,17,2,0,false,Concussion,false,1,8,0.490,3.988,202401,0,1.250,18.850,1.000,1.102,1.735,1.163,1.143,1.061,1.857,1.939,true,4.727
3040,00-0036259,Jauan Jennings,WR,SF,2024,7,8,2,0,false,Hip,false,1,8,0.530,11.950,202410,0,1.764,14.750,1.717,1.792,1.736,1.811,1.396,1.774,1.774,1.774,true,1.234
3041,00-0036259,Jauan Jennings,WR,SF,2025,5,5,1,0,false,Ankle,false,1,8,0.797,12.525,202506,0,1.022,7.850,0.966,1.066,1.066,0.991,1.154,0.940,1.129,1.016,true,0.627
3042,00-0036259,Jauan Jennings,WR,MIN,2026,2,2,1,0,false,Not injury related - personal matter,false,1,8,0.849,14.000,,,,,,,,,,,,,false,
3043,00-0036261,Brandon Aiyuk,WR,SF,2020,9,9,1,1,true,Not Injury Related,false,1,6,0.815,12.150,202010,0,1.132,21.100,1.178,1.067,1.117,1.166,1.141,0.577,0.663,1.055,true,1.737
3044,00-0036261,Brandon Aiyuk,WR,SF,2020,12,12,1,1,true,Unlabeled (IR),false,1,7,0.827,13.714,202013,0,1.106,17.200,1.052,1.100,1.149,1.124,0.568,0.653,1.040,0.810,true,1.254
3045,00-0036261,Brandon Aiyuk,WR,SF,2020,17,17,1,0,false,Ankle,true,1,8,0.896,17.700,202101,6,0.709,4.650,0.524,0.603,0.960,0.748,0.792,0.792,0.982,1.038,true,0.263
3046,00-0036261,Brandon Aiyuk,WR,SF,2024,8,18,27,27,true,Unlabeled (IR),true,2,8,0.772,11.000,,,,,,,,,,,,,false,
3047,00-0036264,Jordan Love,QB,GB,2021,14,14,1,1,true,Unlabeled (IR),false,1,3,0.437,4.107,202117,6,0.475,2.960,0.366,1.237,0.183,0.115,0.458,0.252,2.107,2.290,true,0.721
3048,00-0036264,Jordan Love,QB,GB,2025,17,17,1,0,false,Shoulder,false,1,8,0.973,16.105,202601,,1.028,19.480,1.028,,,,,,,,true,1.210
3049,00-0036265,AJ Dillon,RB,GB,2020,9,13,5,5,true,Unlabeled (IR),false,1,5,0.120,1.520,202015,1,2.187,7.900,0.667,4.833,0.917,2.333,2.417,2.417,3.333,2.750,true,5.197
3050,00-0036265,AJ Dillon,RB,GB,2023,18,18,18,17,false,Thumb,true,2,8,0.499,9.062,202501,,0.256,1.533,0.261,0.341,0.140,0.281,0.301,0.281,0.060,0.201,true,0.169
3051,00-0036268,Laviska Shenault Jr.,WR,JAX,2020,10,11,2,0,false,Hamstring,false,1,7,0.654,10.400,202012,2,1.051,10.750,1.391,0.535,1.146,1.131,1.330,1.055,1.070,1.223,true,1.034
3052,00-0036268,Laviska Shenault Jr.,WR,JAX,2021,16,16,1,1,true,Shoulder,false,1,8,0.717,7.050,202117,,0.397,7.875,0.390,0.836,0.251,0.111,0.056,0.404,0.084,0.544,true,1.117
3053,00-0036268,Laviska Shenault Jr.,WR,CAR,2022,5,6,2,0,false,Hamstring,false,1,8,0.555,8.775,202207,,0.351,6.225,0.072,0.523,0.108,0.703,0.505,0.757,0.523,0.505,true,0.709
3054,00-0036268,Laviska Shenault Jr.,WR,CAR,2023,8,10,3,0,false,Ankle,false,1,8,0.245,3.288,202311,,0.224,1.850,0.204,0.122,0.408,0.163,0.571,0.041,0.367,0.367,true,0.563
3055,00-0036268,Laviska Shenault Jr.,WR,CAR,2023,13,18,6,6,true,Ankle,true,1,8,0.194,2.700,202401,,0.374,1.675,0.516,0.206,0.723,0.052,0.465,0.465,0.723,0.206,true,0.620
3057,00-0036269,La'Mical Perine,RB,NYJ,2020,12,15,4,4,true,Unlabeled (IR),false,1,7,0.404,5.400,202016,,0.390,2.833,0.693,0.049,0.173,0.643,0.173,0.049,0.099,0.173,true,0.525
3058,00-0036269,La'Mical Perine,RB,NYJ,2020,17,17,1,1,true,Unlabeled (IR),true,1,8,0.376,5.888,202107,,0.279,1.067,0.053,0.186,0.691,0.186,0.053,0.106,0.186,2.153,true,0.181
3061,00-0036271,Quez Watkins,WR,PHI,2023,3,4,2,0,false,Hamstring,false,1,8,0.614,5.262,202305,,0.819,4.100,1.075,0.391,1.043,0.766,0.847,0.016,1.597,,true,0.779
3062,00-0036271,Quez Watkins,WR,PHI,2023,6,11,5,5,true,Hamstring,false,1,8,0.527,4.229,202312,1,0.886,2.900,0.455,1.213,0.891,0.986,0.019,1.858,,,true,0.686
3063,00-0036275,D'Andre Swift,RB,DET,2020,11,11,1,0,false,Concussion,false,1,8,0.389,12.713,202014,0,1.569,15.550,1.389,1.672,1.749,1.466,1.749,1.621,1.441,1.878,true,1.223
3064,00-0036275,D'Andre Swift,RB,DET,2021,13,15,3,0,false,Shoulder,false,1,8,0.741,18.538,202117,,0.772,15.925,0.769,0.728,0.904,0.688,0.553,0.742,0.216,0.418,true,0.859
3065,00-0036275,D'Andre Swift,RB,DET,2022,4,5,2,0,false,Shoulder,false,1,8,0.608,14.350,202208,,0.547,10.675,0.905,0.263,0.510,0.510,0.560,0.840,0.593,0.658,true,0.744
3066,00-0036275,D'Andre Swift,RB,CHI,2025,9,9,1,0,false,Groin,false,1,8,0.650,15.137,202510,0,0.835,11.625,0.954,0.877,0.692,0.815,0.877,0.862,0.846,0.908,true,0.768
3067,00-0036277,Quintez Cephus,WR,DET,2021,6,18,12,12,true,Unlabeled (IR),true,1,8,0.586,8.225,202201,,0.303,1.167,0.051,0.171,0.222,0.768,,,,,true,0.142
3068,00-0036277,Quintez Cephus,WR,DET,2022,5,18,13,13,true,Foot,true,1,8,0.425,7.057,,,,,,,,,,,,,false,
3071,00-0036290,Cole Kmet,TE,CHI,2025,8,8,1,0,false,Back,false,1,8,0.881,4.600,202509,,0.664,3.575,0.295,0.749,0.896,0.715,0.760,0.862,0.828,0.874,true,0.777
3074,00-0036297,Darrynton Evans,RB,TEN,2021,1,6,6,6,true,Unlabeled (IR),false,1,4,0.122,4.025,202107,2,1.408,4.533,0.735,0.245,2.612,2.041,2.204,2.939,3.918,2.204,true,1.126
3075,00-0036297,Darrynton Evans,RB,TEN,2021,8,18,10,10,true,Knee,true,1,5,0.100,3.220,202211,1,2.175,3.567,0.300,3.200,2.500,2.700,3.600,4.800,2.700,0.900,true,1.108
3076,00-0036297,Darrynton Evans,RB,BUF,2024,1,8,8,8,true,Hamstring,false,1,8,0.265,4.888,202414,,0.302,0.300,0.302,,,,,,,,true,0.061
3078,00-0036309,Darnell Mooney,WR,CHI,2022,13,18,5,5,true,Unlabeled (IR),true,1,8,0.864,11.850,202301,3,0.747,8.133,0.973,0.324,0.822,0.868,0.903,0.915,0.787,0.984,true,0.686
3079,00-0036309,Darnell Mooney,WR,CHI,2023,17,18,2,0,false,Concussion,true,1,8,0.780,5.650,202401,0,1.231,10.875,1.218,1.282,1.192,1.231,1.256,1.231,1.128,1.205,true,1.925
3080,00-0036309,Darnell Mooney,WR,ATL,2025,6,6,1,0,false,Hamstring,false,1,8,0.875,7.650,202507,0,1.037,4.275,0.949,1.029,1.143,1.029,1.051,0.754,1.097,0.880,true,0.559
3081,00-0036322,Justin Jefferson,WR,MIN,2023,6,12,7,7,true,Hamstring,false,1,8,0.891,21.900,202314,1,0.875,14.275,0.202,1.077,1.100,1.122,1.043,0.942,0.785,1.010,true,0.652
3082,00-0036326,Chase Claypool,WR,PIT,2021,10,10,1,0,false,Toe,false,1,8,0.754,13.325,202111,0,1.032,12.625,1.207,1.300,0.836,0.783,0.836,1.088,1.167,1.207,true,0.947
3083,00-0036326,Chase Claypool,WR,CHI,2022,15,15,1,0,false,Knee,false,1,8,0.646,8.843,202217,1,1.025,4.375,0.573,1.099,1.207,1.222,1.331,0.124,0.217,0.340,true,0.495
3084,00-0036326,Chase Claypool,WR,CHI,2023,5,5,1,0,false,not injury related - team decision,false,1,8,0.585,4.412,202307,,0.222,1.325,0.137,0.239,0.376,0.137,0.085,0.239,0.137,,true,0.300
3085,00-0036326,Chase Claypool,WR,MIA,2023,11,11,1,0,false,Knee,false,1,8,0.545,3.538,202315,,0.161,1.025,0.147,0.092,0.257,0.147,,,,,true,0.290
3086,00-0036328,Antonio Gibson,RB,WAS,2020,14,14,1,0,false,Toe,false,1,8,0.484,18.775,202016,1,1.111,10.025,0.620,1.220,1.344,1.261,1.178,1.137,1.178,0.806,true,0.534
3087,00-0036328,Antonio Gibson,RB,WAS,2021,17,17,1,1,true,Toe,false,1,8,0.604,14.200,202118,0,0.894,16.300,0.894,1.060,0.894,0.729,0.679,0.530,0.431,0.646,true,1.148
3088,00-0036328,Antonio Gibson,RB,WAS,2022,17,18,2,1,false,Knee,true,1,8,0.500,11.650,202301,1,0.910,4.050,0.700,0.960,1.220,0.760,1.080,0.780,0.760,1.020,true,0.348
3089,00-0036328,Antonio Gibson,RB,NE,2025,6,18,12,12,true,Knee,true,1,8,0.349,6.250,,,,,,,,,,,,,false,
3090,00-0036331,Devin Duvernay,WR,BAL,2022,16,18,3,3,true,Foot,true,1,8,0.734,5.675,202301,,0.426,1.075,0.150,0.395,0.341,0.818,0.123,0.286,0.204,0.041,true,0.189
3091,00-0036331,Devin Duvernay,WR,BAL,2023,15,18,4,4,true,Unlabeled (IR),true,1,8,0.201,0.725,202401,5,0.484,0.400,0.447,0.248,0.745,0.497,0.596,1.441,2.832,2.435,true,0.552
3092,00-0036331,Devin Duvernay,WR,JAX,2024,6,9,4,4,true,Unlabeled (IR),false,1,8,0.091,0.575,202411,0,4.959,3.650,3.178,6.247,5.370,5.041,3.397,1.753,0.986,1.753,true,6.348
3094,00-0036336,Anthony McFarland,RB,PIT,2021,1,6,6,6,true,Unlabeled (IR),false,1,8,0.109,1.812,202108,1,1.517,2.900,0.828,1.747,2.759,0.736,0.184,,,,true,1.600
3095,00-0036336,Anthony McFarland,RB,PIT,2021,16,17,2,2,true,Unlabeled (IR),false,1,8,0.118,1.738,202212,,1.135,3.067,2.553,0.681,0.170,,,,,,true,1.765
3096,00-0036336,Anthony McFarland,RB,PIT,2023,2,9,7,7,true,Knee,false,1,8,0.161,2.250,202310,,0.124,0.000,0.124,,,,,,,,true,0.000
3097,00-0036340,Antonio Gandy-Golden,WR,WAS,2020,7,15,8,8,true,Hamstring,false,1,4,0.240,1.750,202016,,1.104,0.000,3.458,0.417,0.208,0.333,0.167,,,,true,0.000
3099,00-0036355,Justin Herbert,QB,LAC,2023,15,18,4,4,true,right Finger,true,1,8,1.000,17.073,202401,0,0.945,10.380,1.000,1.000,0.780,1.000,1.000,1.000,1.000,1.000,true,0.608
3101,00-0036357,Henry Ruggs,WR,LV,2020,15,15,1,1,true,Unlabeled (IR),false,1,8,0.694,7.850,202016,2,0.912,8.650,0.995,0.750,0.937,0.966,0.836,1.168,1.211,0.951,true,1.102
3102,00-0036358,CeeDee Lamb,WR,DAL,2024,17,18,2,2,true,Shoulder,true,1,8,0.829,19.188,202501,0,0.817,20.067,1.110,1.110,0.109,0.941,0.869,1.062,0.881,1.026,true,1.046
3103,00-0036358,CeeDee Lamb,WR,DAL,2025,4,6,3,0,false,Ankle,false,1,8,0.809,18.125,202507,0,0.961,17.425,0.964,0.890,1.088,0.903,1.051,1.002,0.569,1.063,true,0.961
3104,00-0036360,Clyde Edwards-Helaire,RB,KC,2020,16,17,2,0,false,Ankle,true,1,8,0.568,12.925,202101,0,1.106,12.275,1.269,1.145,1.093,0.916,0.458,0.828,0.899,0.617,true,0.950
3105,00-0036360,Clyde Edwards-Helaire,RB,KC,2021,6,10,5,5,true,Unlabeled (IR),false,1,8,0.601,12.262,202111,,0.848,13.750,0.782,0.848,0.582,1.181,0.499,0.649,0.732,0.665,true,1.121
3106,00-0036360,Clyde Edwards-Helaire,RB,KC,2021,18,18,1,0,false,Shoulder,true,1,8,0.511,12.162,202201,,0.875,18.875,0.763,0.861,0.782,1.095,0.841,0.822,0.528,0.333,true,1.552
3107,00-0036360,Clyde Edwards-Helaire,RB,KC,2022,12,18,7,7,true,Unlabeled (IR),true,1,8,0.344,9.375,202301,,0.560,5.650,0.640,0.465,0.873,0.262,0.407,0.378,0.291,0.087,true,0.603
